timestamp,frame_number,frame_len,frame_protocols,ip_src,ip_dst,tcp_srcport,tcp_dstport,tcp_flags,udp_srcport,udp_dstport,dns_qry_name,tls_handshake_extensions_server_name,http_request_method,http_request_uri,http_response_code
2026-02-10T03:21:20.911807,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:20.911818,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:20.911833,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:21.912751,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:21.912821,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:21:21.912862,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:21.912876,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:21.912887,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:21.912902,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:21.912912,,,,192.168.0.167,239.255.255.250,,,,44481,1900,,,,,
2026-02-10T03:21:22.913798,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:22.913824,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:22.913837,,,,192.168.0.167,239.255.255.250,,,,44481,1900,,,,,
2026-02-10T03:21:22.914883,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:21:22.914942,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:22.914954,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:22.914972,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:23.758846,,,,,,,,,,,,,,,
2026-02-10T03:21:23.758866,,,,,,,,,,,,,,,
2026-02-10T03:21:23.914577,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:23.914728,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:21:23.914817,,,,10.8.0.1,239.255.255.250,,,,41068,1900,,,,,
2026-02-10T03:21:23.914833,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:23.914845,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:23.914859,,,,10.8.0.6,239.255.255.250,,,,54751,1900,,,,,
2026-02-10T03:21:23.914871,,,,192.168.0.167,239.255.255.250,,,,44481,1900,,,,,
2026-02-10T03:21:24.719227,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:21:24.724618,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:21:33.922497,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:21:33.922610,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:34.690159,,,,192.168.0.167,192.178.56.229,41338,443,0x00000010,,,,,,,
2026-02-10T03:21:34.707048,,,,192.178.56.229,192.168.0.167,443,41338,0x00000010,,,,,,,
2026-02-10T03:21:34.767274,,,,,,,,,,,,,,,
2026-02-10T03:21:39.720568,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:21:39.738431,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:21:43.218617,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:21:43.218690,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:44.930499,,,,,,,,,,,,,,,
2026-02-10T03:21:44.934563,,,,,,,,,,,,,,,
2026-02-10T03:21:45.484764,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:21:45.490840,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:21:45.777568,,,,,,,,,,,,,,,
2026-02-10T03:21:53.294121,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:21:53.294228,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:21:56.787462,,,,,,,,,,,,,,,
2026-02-10T03:22:00.486953,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:22:00.504290,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:22:03.518282,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:22:03.518351,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:22:06.372822,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:22:06.378153,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:22:07.797923,,,,,,,,,,,,,,,
2026-02-10T03:22:13.686637,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:22:13.686740,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:22:18.808065,,,,,,,,,,,,,,,
2026-02-10T03:22:19.746063,,,,192.168.0.167,192.178.56.229,41338,443,0x00000010,,,,,,,
2026-02-10T03:22:19.759761,,,,192.178.56.229,192.168.0.167,443,41338,0x00000010,,,,,,,
2026-02-10T03:22:21.375269,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:22:21.394135,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:22:23.939138,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:22:23.939242,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:22:24.866562,,,,,,,,,,,,,,,
2026-02-10T03:22:24.870806,,,,,,,,,,,,,,,
2026-02-10T03:22:26.964367,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:22:26.969342,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:22:29.145681,,,,192.168.0.167,192.168.0.1,,,,57243,53,,,,,
2026-02-10T03:22:29.146471,,,,192.168.0.167,192.168.0.1,,,,30365,53,,,,,
2026-02-10T03:22:29.150446,,,,192.168.0.1,192.168.0.167,,,,53,57243,,,,,
2026-02-10T03:22:29.150446,,,,192.168.0.1,192.168.0.167,,,,53,30365,,,,,
2026-02-10T03:22:29.151833,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.158409,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.191598,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.193246,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.194010,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.194680,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.194680,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.195371,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.198043,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.207306,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.207306,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.207579,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.251773,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.251773,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.252229,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.278792,,,,192.168.0.167,216.239.32.223,,,,39146,443,,,,,
2026-02-10T03:22:29.292096,,,,216.239.32.223,192.168.0.167,,,,443,39146,,,,,
2026-02-10T03:22:29.818240,,,,,,,,,,,,,,,
2026-02-10T03:22:29.818258,,,,,,,,,,,,,,,
2026-02-10T03:22:33.214476,,,,192.178.56.229,192.168.0.167,443,41338,0x00000018,,,,,,,
2026-02-10T03:22:33.214981,,,,192.168.0.167,192.178.56.229,41338,443,0x00000011,,,,,,,
2026-02-10T03:22:33.229166,,,,192.178.56.229,192.168.0.167,443,41338,0x00000011,,,,,,,
2026-02-10T03:22:33.229212,,,,192.168.0.167,192.178.56.229,41338,443,0x00000010,,,,,,,
2026-02-10T03:22:34.036262,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:22:34.036387,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:22:40.828550,,,,,,,,,,,,,,,
2026-02-10T03:22:40.828573,,,,,,,,,,,,,,,
2026-02-10T03:22:41.965710,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:22:41.982390,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:22:44.178394,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:22:44.178552,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:22:47.072232,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:22:47.076930,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:22:51.838194,,,,,,,,,,,,,,,
2026-02-10T03:22:51.838212,,,,,,,,,,,,,,,
2026-02-10T03:22:54.461890,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:22:54.462057,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:22:59.246371,,,,192.168.0.167,192.168.0.1,,,,59839,53,,,,,
2026-02-10T03:22:59.247236,,,,192.168.0.167,192.168.0.1,,,,4936,53,,,,,
2026-02-10T03:22:59.250110,,,,192.168.0.1,192.168.0.167,,,,53,59839,,,,,
2026-02-10T03:22:59.250782,,,,192.168.0.1,192.168.0.167,,,,53,4936,,,,,
2026-02-10T03:22:59.251586,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.252170,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.252768,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.291918,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.291918,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.291918,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.291918,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.291918,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.291918,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.293442,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.295593,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.296143,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.309457,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.333083,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.333083,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.333608,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:22:59.346900,,,,142.250.189.3,192.168.0.167,,,,443,51358,,,,,
2026-02-10T03:22:59.361166,,,,192.168.0.167,142.250.189.3,,,,51358,443,,,,,
2026-02-10T03:23:02.073075,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:23:02.091179,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:23:02.832676,,,,192.168.0.167,192.168.0.1,,,,2412,53,,,,,
2026-02-10T03:23:02.834493,,,,192.168.0.167,192.168.0.1,,,,53897,53,,,,,
2026-02-10T03:23:02.836399,,,,192.168.0.1,192.168.0.167,,,,53,2412,,,,,
2026-02-10T03:23:02.846606,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.847191,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.848674,,,,,,,,,,,,,,,
2026-02-10T03:23:02.848695,,,,,,,,,,,,,,,
2026-02-10T03:23:02.850053,,,,192.168.0.1,192.168.0.167,,,,53,53897,,,,,
2026-02-10T03:23:02.850083,,,,192.168.0.167,192.168.0.1,,,,,,,,,,
2026-02-10T03:23:02.887893,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.887893,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.887893,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.887893,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.888913,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.889419,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.890382,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.890803,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.891200,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.891931,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.903272,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.904490,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.905227,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.905227,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.905430,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.931519,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.945389,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.945390,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:02.945956,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.972174,,,,192.168.0.167,142.251.46.10,,,,39591,443,,,,,
2026-02-10T03:23:02.986310,,,,142.251.46.10,192.168.0.167,,,,443,39591,,,,,
2026-02-10T03:23:04.510372,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:23:04.510439,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:23:08.081011,,,,172.217.2.138,192.168.0.167,,,,443,43520,,,,,
2026-02-10T03:23:08.084980,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
2026-02-10T03:23:13.250830,,,,,,,,,,,,,,,
2026-02-10T03:23:13.254638,,,,,,,,,,,,,,,
2026-02-10T03:23:13.858571,,,,,,,,,,,,,,,
2026-02-10T03:23:13.858592,,,,,,,,,,,,,,,
2026-02-10T03:23:14.638286,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:23:14.638408,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:23:20.910980,,,,10.8.0.1,239.255.255.250,,,,42049,1900,,,,,
2026-02-10T03:23:20.911000,,,,10.8.0.6,239.255.255.250,,,,44183,1900,,,,,
2026-02-10T03:23:20.911012,,,,192.168.0.167,239.255.255.250,,,,55553,1900,,,,,
2026-02-10T03:23:20.911761,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:23:20.911803,,,,10.8.0.1,239.255.255.250,,,,42049,1900,,,,,
2026-02-10T03:23:20.911815,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:23:20.911831,,,,10.8.0.6,239.255.255.250,,,,44183,1900,,,,,
2026-02-10T03:23:21.913071,,,,10.8.0.1,239.255.255.250,,,,42049,1900,,,,,
2026-02-10T03:23:21.913092,,,,10.8.0.6,239.255.255.250,,,,44183,1900,,,,,
2026-02-10T03:23:21.913103,,,,192.168.0.167,239.255.255.250,,,,55553,1900,,,,,
2026-02-10T03:23:21.913894,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:23:21.913934,,,,10.8.0.1,239.255.255.250,,,,42049,1900,,,,,
2026-02-10T03:23:21.913947,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:23:21.913962,,,,10.8.0.6,239.255.255.250,,,,44183,1900,,,,,
2026-02-10T03:23:22.914102,,,,10.8.0.1,239.255.255.250,,,,42049,1900,,,,,
2026-02-10T03:23:22.914127,,,,10.8.0.6,239.255.255.250,,,,44183,1900,,,,,
2026-02-10T03:23:22.914141,,,,192.168.0.167,239.255.255.250,,,,55553,1900,,,,,
2026-02-10T03:23:22.914828,,,,127.0.0.1,127.0.0.1,,,,1194,45488,,,,,
2026-02-10T03:23:22.914872,,,,10.8.0.1,239.255.255.250,,,,42049,1900,,,,,
2026-02-10T03:23:22.914883,,,,127.0.0.1,127.0.0.1,,,,45488,1194,,,,,
2026-02-10T03:23:22.914899,,,,10.8.0.6,239.255.255.250,,,,44183,1900,,,,,
2026-02-10T03:23:23.082225,,,,192.168.0.167,172.217.2.138,,,,43520,443,,,,,
